character_x,character_y,enemy_x,enemy_y,enemy_action,distance
456.68,300.003,478.915,300.011,Moving,22.2354
456.665,300.003,478.901,300.011,Moving,22.2354
456.639,300.003,478.875,300.011,Moving,22.2354
456.622,300.003,478.858,300.011,Moving,22.2354
456.594,300.003,478.829,300.011,Moving,22.2354
456.532,300.003,478.767,300.011,Moving,22.2354
456.493,300.003,478.729,300.011,Moving,22.2354
456.479,300.003,478.715,300.011,Moving,22.2354
456.449,300.003,478.685,300.011,Moving,22.2354
456.436,300.003,478.671,300.011,Moving,22.2354
456.411,300.003,478.647,300.011,Moving,22.2354
456.399,300.003,478.634,300.011,Moving,22.2354
456.374,300.003,478.609,300.011,Moving,22.2354
456.359,300.003,478.595,300.011,Moving,22.2354
456.337,300.003,478.572,300.011,Moving,22.2354
456.315,300.003,478.551,300.011,Moving,22.2354
456.289,300.003,478.525,300.011,Moving,22.2354
456.262,300.003,478.497,300.011,Moving,22.2354
456.245,300.003,478.481,300.011,Moving,22.2354
456.205,300.003,478.441,300.011,Moving,22.2354
456.162,300.003,478.397,300.011,Moving,22.2354
456.134,300.003,478.369,300.011,Moving,22.2354
456.116,300.003,478.352,300.011,Moving,22.2354
456.102,300.003,478.338,300.011,Moving,22.2354
456.077,300.003,478.313,300.011,Moving,22.2354
456.063,300.003,478.298,300.011,Moving,22.2354
456.043,300.003,478.278,300.011,Moving,22.2354
456.024,300.003,478.26,300.011,Moving,22.2354
456.01,300.003,478.246,300.011,Moving,22.2354
455.986,300.003,478.221,300.011,Moving,22.2354
455.972,300.003,478.207,300.011,Moving,22.2354
455.948,300.003,478.183,300.011,Moving,22.2354
455.933,300.003,478.169,300.011,Moving,22.2354
455.91,300.003,478.145,300.011,Moving,22.2354
455.895,300.003,478.13,300.011,Moving,22.2354
455.872,300.003,478.107,300.011,Moving,22.2354
455.857,300.003,478.092,300.011,Moving,22.2354
455.834,300.003,478.069,300.011,Moving,22.2354
455.819,300.003,478.055,300.011,Moving,22.2354
455.8,300.003,478.036,300.011,Moving,22.2354
455.785,300.003,478.02,300.011,Moving,22.2354
455.763,300.003,477.998,300.011,Moving,22.2354
455.746,300.003,477.982,300.011,Moving,22.2354
455.721,300.003,477.956,300.011,Moving,22.2354
455.706,300.003,477.942,300.011,Moving,22.2354
455.692,300.003,477.927,300.011,Moving,22.2354
455.669,300.003,477.905,300.011,Moving,22.2354
455.654,300.003,477.89,300.011,Moving,22.2354
455.64,300.003,477.875,300.011,Moving,22.2354
455.617,300.003,477.853,300.011,Moving,22.2354
455.603,300.003,477.838,300.011,Moving,22.2354
455.58,300.003,477.815,300.011,Moving,22.2354
455.564,300.003,477.799,300.011,Moving,22.2354
455.55,300.003,477.785,300.011,Moving,22.2354
455.526,300.003,477.762,300.011,Moving,22.2354
455.511,300.003,477.746,300.011,Moving,22.2354
455.493,300.003,477.728,300.011,Moving,22.2354
455.467,300.003,477.702,300.011,Moving,22.2354
455.449,300.003,477.684,300.011,Moving,22.2354
455.418,300.003,477.653,300.011,Moving,22.2354
455.403,300.003,477.638,300.011,Moving,22.2354
455.374,300.003,477.609,300.011,Moving,22.2354
455.358,300.003,477.594,300.011,Moving,22.2354
455.285,300.003,477.521,300.011,Moving,22.2354
455.261,300.003,477.497,300.011,Moving,22.2354
455.229,300.003,477.465,300.011,Moving,22.2354
455.214,300.003,477.449,300.011,Moving,22.2354
455.191,300.003,477.427,300.011,Moving,22.2354
455.177,300.003,477.412,300.011,Moving,22.2354
455.161,300.003,477.396,300.011,Moving,22.2354
455.133,300.003,477.368,300.011,Moving,22.2354
455.116,300.003,477.352,300.011,Moving,22.2354
455.092,300.003,477.327,300.011,Moving,22.2354
455.03,300.003,477.265,300.011,Moving,22.2354
454.988,300.003,477.223,300.011,Moving,22.2354
454.973,300.003,477.208,300.011,Moving,22.2354
454.953,300.003,477.188,300.011,Moving,22.2354
454.938,300.003,477.173,300.011,Moving,22.2354
454.911,300.003,477.147,300.011,Moving,22.2354
454.896,300.003,477.131,300.011,Moving,22.2354
454.867,300.003,477.103,300.011,Moving,22.2354
454.852,300.003,477.087,300.011,Moving,22.2354
454.824,300.003,477.06,300.011,Moving,22.2354
454.808,300.003,477.043,300.011,Moving,22.2354
454.794,300.003,477.029,300.011,Moving,22.2354
454.767,300.003,477.002,300.011,Moving,22.2354
454.752,300.003,476.988,300.011,Moving,22.2354
454.737,300.003,476.972,300.011,Moving,22.2354
454.712,300.003,476.948,300.011,Moving,22.2354
454.696,300.003,476.932,300.011,Moving,22.2354
454.673,300.003,476.909,300.011,Moving,22.2354
454.658,300.003,476.893,300.011,Moving,22.2354
454.632,300.003,476.867,300.011,Moving,22.2354
454.612,300.003,476.848,300.011,Moving,22.2354
454.59,300.003,476.825,300.011,Moving,22.2354
454.573,300.003,476.808,300.011,Moving,22.2354
454.536,300.003,476.771,300.011,Moving,22.2354
454.497,300.003,476.732,300.011,Moving,22.2354
454.463,300.003,476.698,300.011,Moving,22.2354
454.424,300.003,476.66,300.011,Moving,22.2354
454.373,300.003,476.609,300.011,Moving,22.2354
454.329,300.003,476.564,300.011,Moving,22.2354
454.313,300.003,476.548,300.011,Moving,22.2354
454.284,300.003,476.52,300.011,Moving,22.2354
454.27,300.003,476.506,300.011,Moving,22.2354
454.24,300.003,476.475,300.011,Moving,22.2354
454.223,300.003,476.459,300.011,Moving,22.2354
454.193,300.003,476.428,300.011,Moving,22.2354
454.177,300.003,476.413,300.011,Moving,22.2354
454.15,300.003,476.386,300.011,Moving,22.2354
454.132,300.003,476.368,300.011,Moving,22.2354
454.107,300.003,476.343,300.011,Moving,22.2354
454.093,300.003,476.329,300.011,Moving,22.2354
454.078,300.003,476.314,300.011,Moving,22.2354
454.053,300.003,476.289,300.011,Moving,22.2354
454.038,300.003,476.274,300.011,Moving,22.2354
454.012,300.003,476.248,300.011,Moving,22.2354
453.996,300.003,476.231,300.011,Moving,22.2354
453.972,300.003,476.208,300.011,Moving,22.2354
453.957,300.003,476.192,300.011,Moving,22.2354
453.937,300.003,476.173,300.011,Moving,22.2354
453.921,300.003,476.157,300.011,Moving,22.2354
453.905,300.003,476.141,300.011,Moving,22.2354
453.882,300.003,476.118,300.011,Moving,22.2354
453.867,300.003,476.103,300.011,Moving,22.2354
453.844,300.003,476.079,300.011,Moving,22.2354
453.83,300.003,476.066,300.011,Moving,22.2354
453.806,300.003,476.041,300.011,Moving,22.2354
453.787,300.003,476.023,300.011,Moving,22.2354
453.754,300.003,475.99,300.011,Moving,22.2354
453.732,300.003,475.967,300.011,Moving,22.2354
453.705,300.003,475.94,300.011,Moving,22.2354
453.685,300.003,475.921,300.011,Moving,22.2354
453.665,300.003,475.9,300.011,Moving,22.2354
453.634,300.003,475.87,300.011,Moving,22.2354
453.574,300.003,475.809,300.011,Moving,22.2353
453.557,300.003,475.792,300.011,Moving,22.2353
453.531,300.003,475.766,300.011,Moving,22.2353
453.468,300.003,475.703,300.011,Moving,22.2352
453.425,300.003,475.66,300.011,Moving,22.2351
453.411,300.003,475.647,300.011,Moving,22.235
453.381,300.003,475.616,300.011,Moving,22.235
453.367,300.003,475.602,300.011,Moving,22.235
453.339,300.003,475.574,300.011,Moving,22.2349
453.323,300.003,475.558,300.011,Moving,22.2349
453.298,300.003,475.533,300.011,Moving,22.2348
453.283,300.003,475.517,300.011,Moving,22.2348
453.25,300.003,475.484,300.011,Moving,22.2347
453.235,300.003,475.47,300.011,Moving,22.2346
453.208,300.003,475.442,300.011,Moving,22.2345
453.193,300.003,475.427,300.011,Moving,22.2344
453.167,300.003,475.402,300.011,Moving,22.2343
453.152,300.003,475.386,300.011,Moving,22.2343
453.138,300.003,475.372,300.011,Moving,22.2342
453.114,300.003,475.348,300.011,Moving,22.2341
453.1,300.003,475.334,300.011,Moving,22.234
453.085,300.003,475.319,300.011,Moving,22.2339
453.062,300.003,475.296,300.011,Moving,22.2338
453.048,300.003,475.282,300.011,Moving,22.2338
453.024,300.003,475.258,300.011,Moving,22.2336
453.009,300.003,475.242,300.011,Moving,22.2336
452.988,300.003,475.222,300.011,Moving,22.2334
452.974,300.003,475.207,300.011,Moving,22.2333
452.952,300.003,475.185,300.011,Moving,22.2332
452.938,300.003,475.171,300.011,Moving,22.2331
452.912,300.003,475.145,300.011,Moving,22.2329
452.898,300.003,475.131,300.011,Moving,22.2328
452.872,300.003,475.104,300.011,Moving,22.2325
452.811,300.003,475.043,300.011,Moving,22.2321
452.785,300.003,475.017,300.011,Moving,22.2318
452.772,300.003,475.003,300.011,Moving,22.2317
452.747,300.003,474.979,300.011,Moving,22.2314
452.732,300.003,474.963,300.011,Moving,22.2313
452.699,300.003,474.93,300.011,Moving,22.2309
452.683,300.003,474.914,300.011,Moving,22.2307
452.652,300.003,474.882,300.011,Moving,22.2304
452.636,300.003,474.867,300.011,Moving,22.2302
452.606,300.003,474.836,300.011,Moving,22.2299
452.59,300.003,474.819,300.011,Moving,22.2296
452.561,300.003,474.79,300.011,Moving,22.2292
452.543,300.003,474.772,300.011,Moving,22.229
452.527,300.003,474.756,300.011,Moving,22.2288
452.513,300.003,474.742,300.011,Moving,22.2286
452.487,300.003,474.715,300.011,Moving,22.2282
452.471,300.003,474.699,300.011,Moving,22.228
452.455,300.003,474.683,300.011,Moving,22.2277
452.429,300.003,474.657,300.011,Moving,22.2273
452.413,300.003,474.64,300.011,Moving,22.2271
452.399,300.003,474.626,300.011,Moving,22.2268
452.373,300.003,474.599,300.011,Moving,22.2264
452.358,300.003,474.584,300.011,Moving,22.2262
452.344,300.003,474.57,300.011,Moving,22.2259
452.328,300.003,474.554,300.011,Moving,22.2256
452.302,300.003,474.527,300.011,Moving,22.2252
452.288,300.003,474.513,300.011,Moving,22.2249
452.26,300.003,474.485,300.011,Moving,22.2244
452.245,300.003,474.469,300.011,Moving,22.2241
452.22,300.003,474.444,300.011,Moving,22.2236
452.204,300.003,474.428,300.011,Moving,22.2233
452.185,300.003,474.408,300.011,Moving,22.2229
452.171,300.003,474.393,300.011,Moving,22.2226
452.154,300.003,474.377,300.011,Moving,22.2222
452.139,300.003,474.361,300.011,Moving,22.2219
452.118,300.003,474.34,300.011,Moving,22.2214
452.093,300.003,474.314,300.011,Moving,22.2208
452.069,300.003,474.29,300.011,Moving,22.2203
452.035,300.003,474.254,300.011,Moving,22.2195
451.973,300.003,474.191,300.011,Moving,22.2179
451.94,300.003,474.157,300.011,Moving,22.217
451.895,300.003,474.111,300.011,Moving,22.2158
451.88,300.003,474.096,300.011,Moving,22.2154
451.848,300.003,474.062,300.011,Moving,22.2145
451.833,300.003,474.047,300.011,Moving,22.2141
451.809,300.003,474.022,300.011,Moving,22.2133
451.794,300.003,474.007,300.011,Moving,22.2129
451.758,300.003,473.97,300.011,Moving,22.2117
451.742,300.003,473.953,300.011,Moving,22.2112
451.719,300.003,473.929,300.011,Moving,22.2105
451.705,300.003,473.915,300.011,Moving,22.21
451.678,300.003,473.887,300.011,Moving,22.2091
451.662,300.003,473.871,300.011,Moving,22.2086
451.642,300.003,473.85,300.011,Moving,22.2079
451.629,300.003,473.836,300.011,Moving,22.2074
451.604,300.003,473.811,300.011,Moving,22.2065
451.591,300.003,473.797,300.011,Moving,22.206
451.567,300.003,473.772,300.011,Moving,22.2051
451.549,300.003,473.753,300.011,Moving,22.2044
451.534,300.003,473.738,300.011,Moving,22.2038
451.52,300.003,473.723,300.011,Moving,22.2032
451.504,300.003,473.707,300.011,Moving,22.2026
451.49,300.003,473.693,300.011,Moving,22.2021
451.475,300.003,473.676,300.011,Moving,22.2015
451.461,300.003,473.662,300.011,Moving,22.2009
451.447,300.003,473.647,300.011,Moving,22.2003
451.425,300.003,473.625,300.011,Moving,22.1994
451.408,300.003,473.607,300.011,Moving,22.1987
451.381,300.003,473.579,300.011,Moving,22.1975
451.368,300.003,473.564,300.011,Moving,22.1969
451.341,300.003,473.537,300.011,Moving,22.1958
451.324,300.003,473.519,300.011,Moving,22.195
451.291,300.003,473.484,300.011,Moving,22.1935
451.276,300.003,473.468,300.011,Moving,22.1927
451.214,300.003,473.404,300.01,Moving,22.1898
451.198,300.003,473.387,300.01,Moving,22.189
451.169,300.003,473.357,300.01,Moving,22.1876
451.155,300.003,473.342,300.01,Moving,22.1869
451.128,300.003,473.313,300.01,Moving,22.1855
451.113,300.003,473.297,300.01,Moving,22.1847
451.088,300.003,473.271,300.01,Moving,22.1833
451.074,300.003,473.256,300.01,Moving,22.1826
451.049,300.003,473.231,300.01,Moving,22.1812
451.035,300.003,473.216,300.01,Moving,22.1804
451.007,300.003,473.186,300.01,Moving,22.1789
450.993,300.003,473.172,300.01,Moving,22.1781
450.974,300.003,473.151,300.01,Moving,22.1769
450.959,300.003,473.135,300.01,Moving,22.1761
450.937,300.003,473.112,300.01,Moving,22.1748
450.924,300.003,473.098,300.01,Moving,22.174
450.898,300.003,473.071,300.01,Moving,22.1725
450.885,300.003,473.056,300.01,Moving,22.1716
450.86,300.003,473.031,300.01,Moving,22.1701
450.845,300.003,473.014,300.01,Moving,22.1692
450.826,300.003,472.994,300.01,Moving,22.168
450.812,300.003,472.979,300.01,Moving,22.1671
450.791,300.003,472.956,300.01,Moving,22.1657
450.776,300.003,472.941,300.01,Moving,22.1648
450.763,300.003,472.927,300.01,Moving,22.1639
450.741,300.003,472.904,300.01,Moving,22.1624
450.727,300.003,472.889,300.01,Moving,22.1615
450.714,300.003,472.874,300.01,Moving,22.1606
450.692,300.003,472.851,300.01,Moving,22.1592
450.678,300.003,472.836,300.01,Moving,22.1582
450.656,300.003,472.813,300.01,Moving,22.1566
450.643,300.003,472.798,300.01,Moving,22.1557
450.629,300.003,472.784,300.01,Moving,22.1547
450.607,300.003,472.76,300.01,Moving,22.1531
450.591,300.003,472.743,300.01,Moving,22.1519
450.53,300.003,472.677,300.01,Moving,22.1474
450.511,300.003,472.657,300.01,Moving,22.146
450.471,300.003,472.614,300.01,Moving,22.1429
450.45,300.003,472.591,300.01,Moving,22.1413
450.429,300.003,472.569,300.01,Moving,22.1396
450.363,300.003,472.498,300.01,Moving,22.1343
450.336,300.003,472.468,300.01,Moving,22.132
450.323,300.003,472.454,300.01,Moving,22.1309
450.3,300.003,472.429,300.01,Moving,22.1289
450.287,300.003,472.415,300.01,Moving,22.1278
450.259,300.003,472.384,300.01,Moving,22.1253
450.246,300.003,472.37,300.01,Moving,22.1242
450.219,300.003,472.341,300.01,Moving,22.1218
450.206,300.003,472.326,300.01,Moving,22.1206
450.18,300.003,472.298,300.01,Moving,22.1182
450.165,300.003,472.282,300.01,Moving,22.1168
450.139,300.003,472.253,300.01,Moving,22.1144
450.126,300.003,472.239,300.01,Moving,22.1132
450.102,300.003,472.213,300.01,Moving,22.1109
450.088,300.003,472.197,300.01,Moving,22.1095
450.064,300.003,472.171,300.01,Moving,22.1072
450.051,300.003,472.157,300.01,Moving,22.1059
450.026,300.003,472.13,300.01,Moving,22.1035
450.01,300.003,472.112,300.01,Moving,22.1019
449.989,300.003,472.089,300.01,Moving,22.0997
449.975,300.003,472.074,300.01,Moving,22.0983
449.952,300.003,472.048,300.01,Moving,22.0959
449.939,300.003,472.033,300.01,Moving,22.0945
449.913,300.003,472.005,300.01,Moving,22.0919
449.899,300.003,471.99,300.01,Moving,22.0904
449.874,300.003,471.962,300.01,Moving,22.0877
449.86,300.003,471.946,300.01,Moving,22.0862
449.831,300.003,471.914,300.01,Moving,22.083
449.809,300.003,471.89,300.01,Moving,22.0806
449.792,300.003,471.87,300.01,Moving,22.0786
449.771,300.003,471.848,300.01,Moving,22.0764
449.753,300.003,471.827,300.01,Moving,22.0743
449.729,300.003,471.801,300.01,Moving,22.0716
449.714,300.003,471.783,300.01,Moving,22.0698
449.69,300.003,471.757,300.01,Moving,22.067
449.667,300.003,471.731,300.01,Moving,22.0643
449.634,300.003,471.695,300.01,Moving,22.0604
449.619,300.003,471.678,300.01,Moving,22.0586
449.593,300.003,471.648,300.01,Moving,22.0553
449.577,300.003,471.63,300.01,Moving,22.0534
449.552,300.003,471.602,300.01,Moving,22.0503
449.538,300.003,471.587,300.01,Moving,22.0485
449.514,300.003,471.559,300.01,Moving,22.0454
449.5,300.003,471.544,300.01,Moving,22.0437
449.481,300.003,471.522,300.01,Moving,22.0411
449.469,300.003,471.509,300.01,Moving,22.0396
449.444,300.003,471.48,300.01,Moving,22.0363
449.424,300.003,471.457,300.01,Moving,22.0337
449.41,300.003,471.442,300.01,Moving,22.0319
449.396,300.003,471.426,300.01,Moving,22.03
449.374,300.003,471.401,300.01,Moving,22.027
449.359,300.003,471.384,300.01,Moving,22.0249
449.346,300.003,471.369,300.01,Moving,22.0231
449.33,300.003,471.351,300.01,Moving,22.0209
449.319,300.003,471.338,300.01,Moving,22.0194
449.293,300.003,471.309,300.01,Moving,22.0157
449.28,300.003,471.294,300.01,Moving,22.0138
449.267,300.003,471.279,300.01,Moving,22.012
449.243,300.003,471.251,300.01,Moving,22.0085
449.228,300.003,471.234,300.01,Moving,22.0063
449.167,300.003,471.164,300.01,Moving,21.9974
449.145,300.003,471.139,300.01,Moving,21.9942
449.109,300.003,471.097,300.01,Moving,21.9886
449.095,300.003,471.081,300.01,Moving,21.9865
449.07,300.003,471.053,300.01,Moving,21.9827
449.055,300.003,471.036,300.01,Moving,21.9803
449.044,300.003,471.022,300.01,Moving,21.9785
449.021,300.003,470.996,300.01,Moving,21.9749
449.005,300.003,470.977,300.01,Moving,21.9724
448.964,300.003,470.93,300.01,Moving,21.9657
448.948,300.003,470.911,300.01,Moving,21.9632
448.883,300.003,470.836,300.01,Moving,21.9525
448.868,300.003,470.818,300.01,Moving,21.9499
448.855,300.003,470.803,300.01,Moving,21.9477
448.842,300.003,470.788,300.01,Moving,21.9455
448.83,300.003,470.773,300.01,Moving,21.9434
448.814,300.003,470.755,300.01,Moving,21.9407
448.802,300.003,470.74,300.01,Moving,21.9385
448.774,300.003,470.707,300.01,Moving,21.9335
448.76,300.003,470.691,300.01,Moving,21.9312
448.732,300.003,470.658,300.01,Moving,21.9262
448.72,300.003,470.644,300.01,Moving,21.924
448.694,300.003,470.614,300.01,Moving,21.9193
448.682,300.003,470.599,300.01,Moving,21.9171
448.654,300.003,470.566,300.01,Moving,21.9119
448.639,300.003,470.548,300.01,Moving,21.9092
448.612,300.003,470.516,300.01,Moving,21.9041
448.599,300.003,470.501,300.01,Moving,21.9017
448.587,300.003,470.486,300.01,Moving,21.8993
448.564,300.003,470.459,300.01,Moving,21.895
448.553,300.003,470.445,300.01,Moving,21.8928
448.53,300.003,470.418,300.01,Moving,21.8884
448.513,300.003,470.398,300.01,Moving,21.885
448.467,300.003,470.343,300.01,Moving,21.8759
448.444,300.003,470.316,300.01,Moving,21.8714
448.432,300.003,470.301,300.01,Moving,21.869
448.406,300.003,470.27,300.01,Moving,21.8637
448.394,300.003,470.256,300.01,Moving,21.8613
448.382,300.003,470.241,300.01,Moving,21.8588
448.362,300.003,470.216,300.01,Moving,21.8545
448.349,300.003,470.201,300.01,Moving,21.8518
448.324,300.003,470.171,300.01,Moving,21.8466
448.312,300.003,470.156,300.01,Moving,21.8439
448.295,300.003,470.135,300.01,Moving,21.8403
448.271,300.003,470.107,300.01,Moving,21.8353
448.251,300.003,470.082,300.01,Moving,21.831
448.227,300.003,470.052,300.01,Moving,21.8257
448.214,300.003,470.037,300.01,Moving,21.823
448.188,300.003,470.005,300.01,Moving,21.817
448.175,300.003,469.99,300.01,Moving,21.8143
448.163,300.003,469.975,300.01,Moving,21.8116
448.139,300.003,469.945,300.01,Moving,21.8062
448.126,300.003,469.93,300.01,Moving,21.8033
448.114,300.003,469.915,300.01,Moving,21.8005
448.054,300.003,469.84,300.01,Moving,21.7866
448.041,300.003,469.825,300.01,Moving,21.7838
448.014,300.003,469.792,300.01,Moving,21.7773
448.002,300.003,469.776,300.01,Moving,21.7744
447.984,300.003,469.754,300.01,Moving,21.7701
447.97,300.003,469.737,300.01,Moving,21.7668
447.947,300.003,469.708,300.01,Moving,21.7611
447.906,300.003,469.657,300.01,Moving,21.751
447.885,300.003,469.631,300.01,Moving,21.7459
447.854,300.003,469.592,300.01,Moving,21.7381
447.841,300.003,469.576,300.01,Moving,21.7349
447.818,300.003,469.547,300.01,Moving,21.7289
447.804,300.003,469.53,300.01,Moving,21.7255
447.78,300.003,469.5,300.01,Moving,21.7193
447.767,300.003,469.483,300.01,Moving,21.7159
447.742,300.003,469.452,300.01,Moving,21.7094
447.73,300.003,469.436,300.01,Moving,21.7061
447.707,300.003,469.407,300.01,Moving,21.7001
447.696,300.003,469.393,300.01,Moving,21.6971
447.677,300.003,469.369,300.01,Moving,21.692
447.664,300.003,469.352,300.01,Moving,21.6884
447.645,300.003,469.328,300.01,Moving,21.6832
447.63,300.003,469.31,300.01,Moving,21.6793
447.592,300.003,469.26,300.01,Moving,21.6687
447.56,300.003,469.22,300.01,Moving,21.66
447.539,300.003,469.193,300.01,Moving,21.654
447.527,300.003,469.177,300.01,Moving,21.6505
447.505,300.003,469.15,300.01,Moving,21.6444
447.492,300.003,469.133,300.01,Moving,21.6406
447.471,300.003,469.106,300.01,Moving,21.6345
447.459,300.003,469.09,300.01,Moving,21.6309
447.441,300.003,469.067,300.01,Moving,21.6259
447.426,300.003,469.048,300.01,Moving,21.6214
447.414,300.003,469.032,300.01,Moving,21.6177
447.403,300.003,469.018,300.01,Moving,21.6145
447.386,300.003,468.995,300.01,Moving,21.6093
447.373,300.003,468.979,300.01,Moving,21.6055
447.358,300.003,468.959,300.01,Moving,21.601
447.346,300.003,468.944,300.01,Moving,21.5974
447.33,300.003,468.922,300.01,Moving,21.5924
447.319,300.003,468.908,300.01,Moving,21.5892
447.301,300.003,468.885,300.01,Moving,21.5837
447.29,300.003,468.87,300.01,Moving,21.5801
447.279,300.003,468.856,300.01,Moving,21.5768
447.261,300.003,468.832,300.01,Moving,21.571
447.249,300.003,468.816,300.01,Moving,21.5674
447.238,300.003,468.801,300.01,Moving,21.5638
447.22,300.003,468.779,300.01,Moving,21.5584
447.209,300.003,468.764,300.01,Moving,21.5548
447.198,300.003,468.749,300.01,Moving,21.5511
447.18,300.003,468.726,300.01,Moving,21.5455
447.168,300.003,468.71,300.01,Moving,21.5417
447.151,300.003,468.687,300.01,Moving,21.5361
447.14,300.003,468.673,300.01,Moving,21.5326
447.123,300.003,468.65,300.01,Moving,21.5269
447.111,300.003,468.634,300.01,Moving,21.5231
447.098,300.003,468.616,300.01,Moving,21.5186
447.088,300.003,468.603,300.01,Moving,21.5153
447.07,300.003,468.58,300.01,Moving,21.5095
447.057,300.003,468.562,300.01,Moving,21.5051
447.034,300.003,468.531,300.01,Moving,21.4974
447.02,300.003,468.513,300.01,Moving,21.4926
447.001,300.003,468.487,300.01,Moving,21.4862
446.99,300.003,468.472,300.01,Moving,21.4823
446.967,300.003,468.442,300.01,Moving,21.4746
446.955,300.003,468.425,300.01,Moving,21.4705
446.936,300.003,468.401,300.01,Moving,21.4644
446.92,300.003,468.379,300.01,Moving,21.4593
446.878,300.003,468.324,300.01,Moving,21.4464
446.855,300.003,468.295,300.01,Moving,21.44
446.843,300.003,468.279,300.01,Moving,21.4366
446.819,300.003,468.25,300.01,Moving,21.4304
446.807,300.003,468.234,300.01,Moving,21.4272
446.789,300.003,468.212,300.01,Moving,21.4228
446.779,300.003,468.199,300.01,Moving,21.4201
446.717,300.003,468.123,300.01,Moving,21.4055
446.7,300.003,468.102,300.01,Moving,21.4017
446.676,300.003,468.073,300.01,Moving,21.3967
446.664,300.003,468.058,300.01,Moving,21.3944
446.637,300.003,468.026,300.01,Moving,21.3892
446.625,300.003,468.012,300.01,Moving,21.387
446.599,300.003,467.981,300.01,Moving,21.3822
446.586,300.003,467.966,300.01,Moving,21.3801
446.568,300.003,467.944,300.01,Moving,21.377
446.555,300.003,467.931,300.01,Moving,21.375
446.537,300.003,467.909,300.01,Moving,21.3721
446.524,300.003,467.895,300.01,Moving,21.3702
446.501,300.003,467.868,300.01,Moving,21.3669
446.489,300.003,467.854,300.01,Moving,21.365
446.469,300.003,467.832,300.01,Moving,21.3624
446.457,300.003,467.818,300.01,Moving,21.3608
446.437,300.003,467.795,300.01,Moving,21.3582
446.424,300.003,467.78,300.01,Moving,21.3566
446.402,300.003,467.756,300.01,Moving,21.3541
446.388,300.003,467.741,300.01,Moving,21.3525
446.375,300.003,467.726,300.01,Moving,21.3511
446.351,300.003,467.699,300.01,Moving,21.3486
446.335,300.003,467.682,300.01,Moving,21.347
446.304,300.003,467.648,300.01,Moving,21.3441
446.29,300.003,467.633,300.01,Moving,21.3429
446.262,300.003,467.603,300.01,Moving,21.3406
446.247,300.003,467.587,300.01,Moving,21.3395
446.202,300.003,467.538,300.01,Moving,21.3362
446.181,300.003,467.516,300.01,Moving,21.3349
446.168,300.003,467.502,300.01,Moving,21.3342
446.145,300.003,467.478,300.01,Moving,21.3329
446.131,300.003,467.463,300.01,Moving,21.3322
446.113,300.003,467.444,300.01,Moving,21.3314
446.098,300.003,467.429,300.01,Moving,21.3308
446.085,300.003,467.416,300.01,Moving,21.3303
446.062,300.003,467.391,300.01,Moving,21.3294
446.049,300.003,467.378,300.01,Moving,21.329
446.026,300.003,467.354,300.01,Moving,21.3283
446.012,300.003,467.339,300.01,Moving,21.3279
445.992,300.003,467.319,300.01,Moving,21.3275
445.977,300.003,467.305,300.01,Moving,21.3272
445.956,300.003,467.282,300.01,Moving,21.3268
445.941,300.003,467.268,300.01,Moving,21.3267
445.923,300.003,467.25,300.01,Moving,21.3265
445.909,300.003,467.235,300.01,Moving,21.3264
445.887,300.003,467.213,300.01,Moving,21.3263
445.872,300.003,467.198,300.01,Moving,21.3263
445.849,300.003,467.175,300.01,Moving,21.3263
445.833,300.003,467.159,300.01,Moving,21.3263
445.819,300.003,467.145,300.01,Moving,21.3263
445.796,300.003,467.122,300.01,Moving,21.3263
445.781,300.003,467.108,300.01,Moving,21.3263
445.762,300.003,467.089,300.01,Moving,21.3263
445.747,300.003,467.073,300.01,Moving,21.3263
445.725,300.003,467.051,300.01,Moving,21.3263
445.711,300.003,467.037,300.01,Moving,21.3263
445.687,300.003,467.013,300.01,Moving,21.3263
445.671,300.003,466.998,300.01,Moving,21.3263
445.649,300.003,466.975,300.01,Moving,21.3263
445.632,300.003,466.958,300.01,Moving,21.3263
445.618,300.003,466.944,300.01,Moving,21.3263
445.595,300.003,466.922,300.01,Moving,21.3263
445.58,300.003,466.906,300.01,Moving,21.3263
445.565,300.003,466.891,300.01,Moving,21.3263
445.538,300.003,466.864,300.01,Moving,21.3263
445.517,300.003,466.843,300.01,Moving,21.3263
445.496,300.003,466.823,300.01,Moving,21.3263
445.472,300.003,466.798,300.01,Moving,21.3263
445.445,300.003,466.771,300.01,Moving,21.3263
445.421,300.003,466.747,300.01,Moving,21.3263
445.399,300.003,466.726,300.01,Moving,21.3263
445.331,300.003,466.657,300.01,Moving,21.3263
445.316,300.003,466.642,300.01,Moving,21.3263
445.247,300.003,466.573,300.01,Moving,21.3263
445.221,300.003,466.547,300.01,Moving,21.3263
445.183,300.003,466.509,300.01,Moving,21.3263
445.167,300.003,466.494,300.01,Moving,21.3263
445.147,300.003,466.473,300.01,Moving,21.3263
445.134,300.003,466.46,300.01,Moving,21.3263
445.105,300.003,466.431,300.01,Moving,21.3263
445.09,300.003,466.416,300.01,Moving,21.3263
445.06,300.003,466.386,300.01,Moving,21.3263
445.044,300.003,466.371,300.01,Moving,21.3263
445.027,300.003,466.353,300.01,Moving,21.3263
445.013,300.003,466.339,300.01,Moving,21.3263
444.98,300.003,466.306,300.01,Moving,21.3263
444.965,300.003,466.291,300.01,Moving,21.3263
444.942,300.003,466.268,300.01,Moving,21.3263
444.927,300.003,466.253,300.01,Moving,21.3263
