character_x,character_y,enemy_x,enemy_y,enemy_action,distance
40.8583,40.0571,760,560,Dance,887.415
40.8823,40.0587,760,540,Dance,875.826
40.8933,40.0594,740,540,Dance,859.471
40.9007,40.0599,740,560,Dance,871.251
40.9088,40.0604,760,560,Dance,887.372
40.9135,40.0607,760,540,Dance,875.799
40.9186,40.0611,740,540,Dance,859.45
40.9266,40.0616,740,560,Dance,871.229
40.9312,40.0619,760,560,Dance,887.353
40.9393,40.0625,760,540,Dance,875.777
40.9444,40.0628,740,540,Dance,859.428
40.9519,40.0633,740,560,Dance,871.207
40.9569,40.0636,760,560,Dance,887.331
40.9648,40.0642,760,540,Dance,875.755
40.9697,40.0645,740,540,Dance,859.406
40.9778,40.065,740,560,Dance,871.186
40.9826,40.0653,760,560,Dance,887.31
40.9903,40.0658,760,540,Dance,875.733
40.995,40.0662,740,540,Dance,859.385
41.0031,40.0667,740,560,Dance,871.164
41.0079,40.067,760,560,Dance,887.288
41.0158,40.0675,760,540,Dance,875.712
41.0206,40.0679,740,540,Dance,859.363
41.0284,40.0684,740,560,Dance,871.143
41.0358,40.0689,760,560,Dance,887.264
41.0537,40.0701,760,540,Dance,875.679
41.0638,40.0707,740,540,Dance,859.326
41.0688,40.0711,740,560,Dance,871.109
41.0772,40.0716,760,560,Dance,887.229
41.0825,40.072,760,540,Dance,875.654
41.0904,40.0725,740,540,Dance,859.303
41.0948,40.0728,740,560,Dance,871.087
41.1035,40.0734,760,560,Dance,887.207
41.1087,40.0737,760,540,Dance,875.632
41.1137,40.0741,740,540,Dance,859.283
41.1224,40.0746,740,560,Dance,871.064
41.1276,40.075,760,560,Dance,887.186
41.1329,40.0753,760,540,Dance,875.611
41.1415,40.0759,740,540,Dance,859.26
41.1476,40.0763,740,560,Dance,871.043
41.1567,40.0769,760,560,Dance,887.162
41.1685,40.0777,760,540,Dance,875.58
41.178,40.0783,740,540,Dance,859.229
41.1837,40.0787,740,560,Dance,871.012
41.1926,40.0793,760,560,Dance,887.131
41.1977,40.0797,760,540,Dance,875.555
41.2069,40.0803,740,540,Dance,859.204
41.2113,40.0806,740,560,Dance,870.989
41.2351,40.0821,760,560,Dance,887.095
41.2459,40.0829,760,540,Dance,875.514
41.2517,40.0832,740,540,Dance,859.166
41.2607,40.0838,740,560,Dance,870.947
41.2649,40.0841,760,560,Dance,887.07
41.2733,40.0847,760,540,Dance,875.49
41.2795,40.0851,740,540,Dance,859.142
41.2876,40.0856,740,560,Dance,870.925
41.2925,40.086,760,560,Dance,887.046
41.3024,40.0866,760,540,Dance,875.465
41.3079,40.087,740,540,Dance,859.118
41.3176,40.0876,740,560,Dance,870.899
41.3232,40.088,760,560,Dance,887.02
41.3316,40.0886,760,540,Dance,875.44
41.3365,40.0889,740,540,Dance,859.094
41.3453,40.0895,740,560,Dance,870.876
41.3508,40.0899,760,560,Dance,886.997
41.3559,40.0902,760,540,Dance,875.419
41.3652,40.0908,740,540,Dance,859.069
41.3698,40.0911,740,560,Dance,870.856
41.3801,40.0918,760,560,Dance,886.972
41.3862,40.0922,760,540,Dance,875.393
41.3981,40.093,740,540,Dance,859.041
41.4035,40.0934,740,560,Dance,870.827
41.4139,40.0941,760,560,Dance,886.943
41.4187,40.0944,760,540,Dance,875.365
41.429,40.0951,740,540,Dance,859.015
41.4373,40.0956,740,560,Dance,870.799
41.4496,40.0964,760,560,Dance,886.913
41.4581,40.097,760,540,Dance,875.332
41.4683,40.0977,740,540,Dance,858.981
41.4747,40.0981,740,560,Dance,870.767
41.4852,40.0988,760,560,Dance,886.883
41.4912,40.0992,760,540,Dance,875.303
41.502,40.0999,740,540,Dance,858.953
41.5075,40.1003,740,560,Dance,870.74
41.5134,40.1007,760,560,Dance,886.859
41.5244,40.1014,760,540,Dance,875.275
41.5301,40.1018,740,540,Dance,858.929
41.5399,40.1025,740,560,Dance,870.712
41.5527,40.1033,760,560,Dance,886.825
41.5582,40.1037,760,540,Dance,875.246
41.5635,40.104,740,540,Dance,858.9
41.5737,40.1047,740,560,Dance,870.684
41.5794,40.1051,760,560,Dance,886.803
41.5893,40.1058,760,540,Dance,875.219
41.5949,40.1061,740,540,Dance,858.873
41.6023,40.1066,740,560,Dance,870.66
41.6077,40.107,760,560,Dance,886.779
41.6179,40.1077,760,540,Dance,875.194
41.6231,40.108,740,540,Dance,858.849
41.6322,40.1086,740,560,Dance,870.635
41.637,40.109,760,560,Dance,886.754
41.6478,40.1097,760,540,Dance,875.169
41.654,40.1101,740,540,Dance,858.823
41.6584,40.1104,740,560,Dance,870.613
41.6693,40.1111,760,560,Dance,886.726
41.6751,40.1115,760,540,Dance,875.145
41.6839,40.1121,740,540,Dance,858.798
41.6894,40.1125,740,560,Dance,870.586
41.6991,40.1131,760,560,Dance,886.701
41.7042,40.1134,760,540,Dance,875.12
41.7142,40.1141,740,540,Dance,858.772
41.7193,40.1144,740,560,Dance,870.561
41.73,40.1152,760,560,Dance,886.675
41.7363,40.1156,760,540,Dance,875.093
41.7421,40.116,740,540,Dance,858.748
41.7528,40.1167,740,560,Dance,870.533
41.7576,40.117,760,560,Dance,886.651
41.7673,40.1176,760,540,Dance,875.066
41.7754,40.1182,740,540,Dance,858.72
41.7813,40.1186,740,560,Dance,870.509
41.808,40.1204,760,560,Dance,886.609
41.8196,40.1211,760,540,Dance,875.021
41.8241,40.1214,740,540,Dance,858.678
41.8341,40.1221,740,560,Dance,870.465
41.8396,40.1225,760,560,Dance,886.582
41.847,40.123,760,540,Dance,874.998
41.8547,40.1235,740,540,Dance,858.652
41.8614,40.1239,740,560,Dance,870.442
41.8709,40.1246,760,560,Dance,886.555
41.8761,40.1249,760,540,Dance,874.973
41.8865,40.1256,740,540,Dance,858.625
41.8931,40.1261,740,560,Dance,870.415
41.8984,40.1264,760,560,Dance,886.532
41.9077,40.127,760,540,Dance,874.945
41.9132,40.1274,740,540,Dance,858.602
41.922,40.128,740,560,Dance,870.391
41.9281,40.1284,760,560,Dance,886.507
41.9367,40.129,760,540,Dance,874.921
41.9429,40.1294,740,540,Dance,858.577
41.9512,40.1299,740,560,Dance,870.366
41.9563,40.1303,760,560,Dance,886.483
41.9656,40.1309,760,540,Dance,874.896
41.9711,40.1313,740,540,Dance,858.553
41.9811,40.1319,740,560,Dance,870.341
41.9857,40.1323,760,560,Dance,886.458
41.995,40.1329,760,540,Dance,874.87
42.0003,40.1332,740,540,Dance,858.528
42.0099,40.1339,740,560,Dance,870.317
42.0155,40.1342,760,560,Dance,886.432
42.0244,40.1348,760,540,Dance,874.845
42.0302,40.1352,740,540,Dance,858.503
42.039,40.1358,740,560,Dance,870.292
42.0442,40.1362,760,560,Dance,886.408
42.0534,40.1368,760,540,Dance,874.82
42.0592,40.1372,740,540,Dance,858.478
42.0681,40.1378,740,560,Dance,870.268
42.074,40.1382,760,560,Dance,886.383
42.0831,40.1388,760,540,Dance,874.795
42.089,40.1392,740,540,Dance,858.452
42.0979,40.1398,740,560,Dance,870.242
42.1037,40.1401,760,560,Dance,886.357
42.113,40.1408,760,540,Dance,874.769
42.1193,40.1412,740,540,Dance,858.427
42.1324,40.1421,740,560,Dance,870.213
42.1424,40.1427,760,560,Dance,886.325
42.1516,40.1433,760,540,Dance,874.736
42.1568,40.1437,740,540,Dance,858.395
42.1671,40.1444,740,560,Dance,870.184
42.1726,40.1448,760,560,Dance,886.299
42.1806,40.1453,760,540,Dance,874.711
42.1859,40.1456,740,540,Dance,858.37
42.1954,40.1463,740,560,Dance,870.16
42.2007,40.1466,760,560,Dance,886.275
42.2099,40.1472,760,540,Dance,874.686
42.2169,40.1477,740,540,Dance,858.343
42.2223,40.1481,740,560,Dance,870.138
42.2319,40.1487,760,560,Dance,886.249
42.2377,40.1491,760,540,Dance,874.662
42.2467,40.1497,740,540,Dance,858.318
42.2526,40.1501,740,560,Dance,870.112
42.2617,40.1507,760,560,Dance,886.223
42.268,40.1511,760,540,Dance,874.636
42.2779,40.1518,740,540,Dance,858.292
42.2836,40.1522,740,560,Dance,870.086
42.2927,40.1528,760,560,Dance,886.197
42.2981,40.1531,760,540,Dance,874.61
42.3069,40.1537,740,540,Dance,858.267
42.3133,40.1542,740,560,Dance,870.061
42.3186,40.1545,760,560,Dance,886.175
42.328,40.1551,760,540,Dance,874.584
42.3338,40.1555,740,540,Dance,858.244
42.3433,40.1562,740,560,Dance,870.036
42.3491,40.1566,760,560,Dance,886.149
42.3581,40.1572,760,540,Dance,874.559
42.364,40.1576,740,540,Dance,858.218
42.3736,40.1582,740,560,Dance,870.01
42.3799,40.1586,760,560,Dance,886.123
42.3893,40.1592,760,540,Dance,874.532
42.395,40.1596,740,540,Dance,858.192
42.405,40.1603,740,560,Dance,869.984
42.4106,40.1607,760,560,Dance,886.097
42.4198,40.1613,760,540,Dance,874.506
42.4257,40.1617,740,540,Dance,858.166
42.4351,40.1623,740,560,Dance,869.959
42.4418,40.1628,760,560,Dance,886.07
42.4519,40.1634,760,540,Dance,874.478
42.4589,40.1639,740,540,Dance,858.137
42.4723,40.1648,740,560,Dance,869.927
42.4779,40.1652,760,560,Dance,886.04
42.4874,40.1658,760,540,Dance,874.448
42.4932,40.1662,740,540,Dance,858.108
42.5281,40.1685,740,560,Dance,869.88
42.5378,40.1692,760,560,Dance,885.989
42.5443,40.1696,760,540,Dance,874.399
42.5589,40.1706,740,540,Dance,858.052
42.5648,40.171,740,560,Dance,869.849
42.5747,40.1717,760,560,Dance,885.957
42.5803,40.172,760,540,Dance,874.368
42.5907,40.1727,740,540,Dance,858.025
42.5958,40.1731,740,560,Dance,869.823
42.6067,40.1738,760,560,Dance,885.93
42.6134,40.1743,760,540,Dance,874.339
42.623,40.1749,740,540,Dance,857.997
42.6283,40.1753,740,560,Dance,869.796
42.6392,40.176,760,560,Dance,885.903
42.6457,40.1764,760,540,Dance,874.312
42.6546,40.177,740,540,Dance,857.971
42.6608,40.1774,740,560,Dance,869.769
42.6707,40.1781,760,560,Dance,885.876
42.6771,40.1785,760,540,Dance,874.285
42.6875,40.1792,740,540,Dance,857.943
42.6939,40.1797,740,560,Dance,869.741
42.7034,40.1803,760,560,Dance,885.848
42.7096,40.1807,760,540,Dance,874.257
42.7177,40.1813,740,540,Dance,857.917
42.7234,40.1816,740,560,Dance,869.716
